IdTweet,IdUser,UserName,ScreenName,Location,TweetAt,UploadTweet,OriginalTweet
1471318029237571585,1445626978715930625,Jayen🇲🇨,Jayen80837002,,2021-12-16 03:15:28+00:00,Twitter for Android,"RT @Alecyabil: @GarengHallu Knapa itu orang alamatnya kontraktor nggak tau genah yo?🤔🤔🤔
Biyen paud alamate SILUMAN saiki ngulang maneh🤦🏻
@K…"
1471317971377147904,84020530,Alien Planet Bumi ⏺,rizki_safari,Banjarmasin,2021-12-16 03:15:14+00:00,Twitter Web App,"@AdvSupyadi @KPK_RI gimana ga pasif, ya produktif dan aktif di pangkas semua."
1471317967665127426,1279943505889001472,TRIO KWEK KWEK,TRIOKWEKKWEKkI2,,2021-12-16 03:15:13+00:00,Twitter Web App,"RT @LordDracula444: Aamin ya Rabb 
Lord Dracula harus segera diusut kasus Bisnis PCR, seorang Menteri DILARANG BERBISNIS apalagi bisnis kep…"
1471317944550395905,1433563322,Kaliang 🤣,doni_andalas,"Jakarta Pusat, DKI Jakarta",2021-12-16 03:15:08+00:00,Twitter for Android,"RT @febridiansyah: https://t.co/kRbNKdMamk

Kasus suap-menyuap Rachel Vennya dan staf DPR, Ovelina Pratiwi, tidak bisa dijerat UU Tipikor k…"
1471317925197844480,1295976267993554945,sarahmaysarah,sarahmaysarah7,"Kota Batam, Kepulauan Riau",2021-12-16 03:15:03+00:00,Twitter Web App,"(Polri, Kejaksaan RI, &amp; KPK) Semakin Efektif, Berani Dan Profesional Dalam Memberantas Korupsi
Ayo Disiplin Prokes https://t.co/kUsf8NjTwk"
1471317895950974980,1295976267993554945,sarahmaysarah,sarahmaysarah7,"Kota Batam, Kepulauan Riau",2021-12-16 03:14:56+00:00,Twitter Web App,"(Polri, Kejaksaan RI, &amp; KPK) Semakin Efektif, Berani Dan Profesional Dalam Memberantas Korupsi
Ayo Disiplin Prokes https://t.co/YoQqPR0UQB"
1471317834659610624,158709452,Blackdrawing™,blackdrawing66,Terrafirma Tropica Indonesia,2021-12-16 03:14:42+00:00,Twitter for Android,"RT @yarachantique: Jd paham deh..
Kmana arah hati Ketua KPK Firli Bahuri berlabuh..

😏 https://t.co/wtbEWIKWfa"
1471317824496754691,1397453411382034432,Mo_El,HirdanMully,,2021-12-16 03:14:39+00:00,Twitter for Android,"RT @bintangku206: sepertinya malingnya sudah terang benderang, saksi juga masih hidup kenapa bang ""jago"" ini tak tersentuh hukum? kekuatan…"
1471317755295010816,322359286,UyahAsem,tsu_kiy,Negara Timur,2021-12-16 03:14:23+00:00,Twitter for Android,"RT @AdvSupyadi: Kasus bisnis tes PCR yang diduga melibatkan 2 menteri semakin senyap saja, padahal sudah dilaporkan ke KPK, tapi @KPK_RI se…"
1471317657823506433,1207132092699533312,#Wispadadong2🏴,JacksQuevara,,2021-12-16 03:14:00+00:00,Twitter for Android,"RT @bintangku206: sepertinya malingnya sudah terang benderang, saksi juga masih hidup kenapa bang ""jago"" ini tak tersentuh hukum? kekuatan…"
1471317537300180996,860307129227386880,tuHan berKOLOR↙️,Kadrun_Pribumi,Bumi Borneo,2021-12-16 03:13:31+00:00,Twitter for Android,"@FerdinandHaean3 @KPK_RI Skolah SD aja gk llus ,sok² an ngurusi anies
Mulut dan bbirmu smpai ndlower gk bkal ada yg dengr kapir😃😃😀"
1471317465313341442,1335782127791554563,Christ Wamea,PutraWadapi,PAPUA adalah INDONESIA,2021-12-16 03:13:14+00:00,Twitter for Android,RT @temponewsroom: Sebanyak 44 eks pegawai KPK mulai bertugas di Markas Besar Kepolisian RI. Setara dengan Brigade Mobil dan Detasemen Khus…
1471317406907777030,1248177297753952257,cakrawala rafflesia,cakrawalaraffl1,Kepahiang,2021-12-16 03:13:00+00:00,WordPress.com,KPK Pertajam Bukti Pihak-pihak Yang Nikmati Aliran Uang Fee Proyek Kota Banjar https://t.co/JJPYjvL145
1471317393108570114,1310896977417175041,rio hiphop,rioprosetara,psanggrahan jakarta selatan,2021-12-16 03:12:56+00:00,Twitter for Android,"gak yakin mereka nasionalis akan lurus jalannya
https://t.co/FXoA2dOe3M"
1471317390235340801,77184251,Penikmat Sinetron Hidayah,rizqi_f,Di Depan Tipi,2021-12-16 03:12:56+00:00,Twitter for Android,"RT @Dandhy_Laksono: Dari yang tersisa seperti Bansos pun, dikorupsi.

Dari pemberantas korupsi yang tersisa seperti KPK pun, dilucuti."
1471317363286966274,806712248,umar subhan,umaremania87,,2021-12-16 03:12:49+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471317283012169728,1402591129229357057,ebyt🇲🇨🇲🇨🇲🇨,panca1945,,2021-12-16 03:12:30+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471317246148374529,929118862192230400,DINA(DN-NA),senyumin_aja1,,2021-12-16 03:12:21+00:00,Twitter for Android,"@MuhammadTuhasan Harun masiku dkk masih aman bang, hahkan kasusnya hilang bgt saja. Berahap aja semogah 2022 KPK le… https://t.co/5vaFMXunpP"
1471317211545419776,2476373749,tria 👠,triajaaa,🐱,2021-12-16 03:12:13+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471317154024738817,96252667,Khong Beng,Khong_Beng,"ÜT: -7.2612444,112.8027684",2021-12-16 03:11:59+00:00,Twitter Web App,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471317145543790594,1038719427649261573,recky.pranarko🇮🇩🇮🇩,RPranarko,,2021-12-16 03:11:57+00:00,Twitter for Android,Memangnya PT itu termasuk ruang lingkup kerja KPK.? https://t.co/4hBAvzXZpf
1471317035485261824,1173616388306395137,Zaenal Arief,ZaenalA64270427,"Depok, Jawa Barat",2021-12-16 03:11:31+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471316913242316801,1416990003419250696,S🅰️nģ ⚖ 🅿️eţű🅰️ľ🅰️ňģ🇮🇩,Tukat20,,2021-12-16 03:11:02+00:00,Twitter for Android,"@FerdinandHaean3 @KPK_RI Haiii.

Otak babi..jokowi itu lebih parah menghabiskan uang negara yg tidak ada gunanya..… https://t.co/jN2LDbJzxA"
1471316875170619392,1147145706395725824,@visitortwt,visitortwt1,"DKI Jakarta, Indonesia",2021-12-16 03:10:53+00:00,Twitter for Android,RT @rudysound: Waduh salah pilih ketua KPK sama kayak Wan Abuud pantesan kasus2 korupsi di DKI gak ada satupun yg dibongkar ???
1471316859815272453,1286377048659828736,⛔𝕭𝖆𝖈𝖐𝖀𝖕_𝕻7⃣𝕬𝖓𝖌_🇮🇩0⃣4⃣,P7Ang_3,,2021-12-16 03:10:49+00:00,Twitter for Android,"5⃣0⃣🔊____3 Usulan KPK Perkuat Pemberantasan Korupsi Global
 Ayo Disiplin Prokes

https://t.co/hiI9tCs8V7"
1471316856824680453,1212511808130469888,Zanzia,Zanzia6,,2021-12-16 03:10:49+00:00,Twitter for Android,"@FerdinandHaean3 @KPK_RI Caleg gagal emang begitu,udah nggak di percaya rakyat soalnya,nyalon aleg aja kan nggak ke… https://t.co/wj0k4ihDNs"
1471316760825524225,1438878082308337668,Agustinus Suranto,AgustinusSuran1,,2021-12-16 03:10:26+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471316727497572355,2327023484,jamaluddin marzuki,jamaluddinmarz,Sawangan-Depok ,2021-12-16 03:10:18+00:00,Twitter for Android,"RT @bintangku206: sepertinya malingnya sudah terang benderang, saksi juga masih hidup kenapa bang ""jago"" ini tak tersentuh hukum? kekuatan…"
1471316645230432256,1186492096959565825,🇮🇩 Tukang ReTweet 🇮🇩⤴️,adi_sareang,"Semarang Timur, Indonesia",2021-12-16 03:09:58+00:00,Twitter for Android,@Fer_78748 Ini memang aneh @KPK_RI giliran DP 0 dan formula E diem Bae sok sibuk ngurusi PT 0 sungguh aneh sebaikny… https://t.co/dzdm9jLDtW
1471316605413912577,1326046395900391424,Aka,BuzzerKalem,,2021-12-16 03:09:49+00:00,Twitter for Android,"Electrizen, PLN meraih penghargaan dari Komisi Pemberantasan Korupsi (KPK) atas komitmen dalam menyelamatkan aset n… https://t.co/KxkbZglWEn"
1471316596358479873,1147145706395725824,@visitortwt,visitortwt1,"DKI Jakarta, Indonesia",2021-12-16 03:09:46+00:00,Twitter for Android,RT @HENDISU84145141: Pantesan @KPK_RI seperti sakit gigi kalau menangani kasus si anu
1471316420088811528,1396765383646793730,Yakob Usboko,UsbokoYakob,,2021-12-16 03:09:04+00:00,Twitter for Android,"KPK dan DPD Jalin Kerja Sama Berantas Korupsi. 
Ayo Disiplin Prokes
https://t.co/L5tPTchldX"
1471316416137547777,1090112460,Jurnas.com,jurnascom,Indonesia,2021-12-16 03:09:04+00:00,dlvr.it,KPK Selisik Aliran Uang Korupsi Proyek Infrastruktur Dinas PUPR Banjar https://t.co/ytCEy1vnGu https://t.co/vaEBqKkSjB
1471316390514606080,1449523648822341635,Miss Eva,MissEvaaja,,2021-12-16 03:08:57+00:00,Twitter for Android,"RT @febridiansyah: https://t.co/kRbNKdMamk

Kasus suap-menyuap Rachel Vennya dan staf DPR, Ovelina Pratiwi, tidak bisa dijerat UU Tipikor k…"
1471316374567882753,3078831428,CakdanCuuuk!!!,syeifm,,2021-12-16 03:08:54+00:00,Twitter for iPhone,"RT @putih_pejuang: @InSrikandi_____ KPK TAKUT USUT MAFIA PCR.

@RajaEmasWobu 
@BukanRadja 
@IMCMushroom
@Rusmanov7
@Peri_AngsaPutih
@Bedjo5…"
1471316334365462528,395794982,𝓜𝓲𝓼𝓼𝓝𝓸𝓿𝓪𝓘𝓿𝓸,fadyanova,Indonesia,2021-12-16 03:08:44+00:00,Twitter for Android,"RT @Rakyat_Recehan: @nety_rusi @dprddkijakarta 
@PrasetyoEdi_ 
@KPK_RI 
@KejaksaanRI

Apa pada gak tertarik mau membongkar dugaan kerugian…"
1471316194950934531,1113698959942230016,kehedsiah,kehedsiah3,,2021-12-16 03:08:11+00:00,Twitter for Android,RT @NyiMasRuminah: Pak Firly @KPK_RI ini bukti saja sudah bejibun. Apa tdk membuat KPK tergerak hatinya untuk memeriksa semua pengeluaran A…
1471316181613039617,1212511808130469888,Zanzia,Zanzia6,,2021-12-16 03:08:08+00:00,Twitter for Android,"@opahlatumahina @YustusHarefa @FerdinandHaean3 @KPK_RI Bukan di bungkam,mereka pinter nggak bakal kemakan hasutan BuzzeRp"
1471316103443795968,1038438863465664512,Febri Diansyah,febridiansyah,Indonesia,2021-12-16 03:07:49+00:00,Twitter for iPhone,"https://t.co/kRbNKdMamk

Kasus suap-menyuap Rachel Vennya dan staf DPR, Ovelina Pratiwi, tidak bisa dijerat UU Tipi… https://t.co/7ztrx2XzwI"
1471316067527970818,1073224207352266753,Arif,gusarif16,,2021-12-16 03:07:40+00:00,Twitter Web App,@FerdinandHaean3 @KPK_RI Semoga Pak Anies di jauhkan dari orang orang yg punya penyakit hati
1471316025358503937,1212511808130469888,Zanzia,Zanzia6,,2021-12-16 03:07:30+00:00,Twitter for Android,@kiansan84154596 @YustusHarefa @FerdinandHaean3 @KPK_RI Sok tahu lah...
1471316022737080322,1334745019,Brainbox,Jagal_Abbilowo,,2021-12-16 03:07:30+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471315932479844354,1387311581042601987,Laloena🤍,L1zzyCrazy,zona danger,2021-12-16 03:07:08+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471315930512719873,1429368421934780416,Crespo,Crespo04946885,,2021-12-16 03:07:08+00:00,Twitter for Android,"@pinatih88 @Fer_78748 Oh.. pantasan.. si firli komisaris @KPK_RI itu kadrun juga toh.?

Lngsung ja ganti pak… https://t.co/6g6sV3WG8w"
1471315867719720965,18129942,TEMPO.CO,tempodotco,Indonesia,2021-12-16 03:06:53+00:00,TweetDeck,RT @temponewsroom: Sebanyak 44 eks pegawai KPK mulai bertugas di Markas Besar Kepolisian RI. Setara dengan Brigade Mobil dan Detasemen Khus…
1471315849009008641,1328551937483030528,Binaris Situmorang,BinarisSitumor2,,2021-12-16 03:06:48+00:00,Twitter for Android,"RT @Dandhy_Laksono: Dari yang tersisa seperti Bansos pun, dikorupsi.

Dari pemberantas korupsi yang tersisa seperti KPK pun, dilucuti."
1471315842805555203,88352716,Majalah Tempo,temponewsroom,Indonesia,2021-12-16 03:06:47+00:00,TweetDeck,Sebanyak 44 eks pegawai KPK mulai bertugas di Markas Besar Kepolisian RI. Setara dengan Brigade Mobil dan Detasemen… https://t.co/Mkl7IRRXiE
1471315821993414663,1444604407228682248,ANIES - AHY CAPRES 2024,ZulkhairyLw89,,2021-12-16 03:06:42+00:00,Twitter for Android,RT @tri_suharjanto: @FerdinandHaean3 @KPK_RI ini ferdinand penyakit bangsa semua org dimaki maki begini kok masih ada yg dipercaya https://…
1471315775298277377,1212511808130469888,Zanzia,Zanzia6,,2021-12-16 03:06:31+00:00,Twitter for Android,@YustusHarefa @FerdinandHaean3 @KPK_RI Rakyat DKI yg mana nich...???jangan bawa-bawa rakyat DKI.loe aja sendiri
1471315765622022145,1444604407228682248,ANIES - AHY CAPRES 2024,ZulkhairyLw89,,2021-12-16 03:06:28+00:00,Twitter for Android,@FerdinandHaean3 @KPK_RI .merah benci kali sama pak anies. Ato jgn2 sebenarnya misi si sempak merah ingin meredupsi… https://t.co/hvGkLVazyT
1471315756230995968,1048127522,Septzyan,SeptyanDW,in your recycle bin,2021-12-16 03:06:26+00:00,Twitter for Android,"RT @Dandhy_Laksono: Dari yang tersisa seperti Bansos pun, dikorupsi.

Dari pemberantas korupsi yang tersisa seperti KPK pun, dilucuti."
1471315754007941121,1444372066090684421,Dodoy02,HaryonoAby03,,2021-12-16 03:06:26+00:00,Twitter for Android,@bisnis_h @Helmi_Felis @KPK_RI Sy bingung ngitungnya tuh kalau dari jualan seperti itu dan usahanya relatif baru te… https://t.co/B1jNmngGc8
1471315703462449152,1356084558320427009,Penipu Berwajah Lugu,Mader45193660,Indonesia,2021-12-16 03:06:14+00:00,Twitter for Android,"@FerdinandHaean3 @KPK_RI Kau aja yangisk, karena gonggongan kau ttg Formula E gak dianggap."
1471315702468513794,123955759,AteketA,pancarahadian,Negeri Sulap,2021-12-16 03:06:13+00:00,Twitter for iPhone,"RT @Dandhy_Laksono: Dari yang tersisa seperti Bansos pun, dikorupsi.

Dari pemberantas korupsi yang tersisa seperti KPK pun, dilucuti."
1471315678380519425,1275321198906245125,⛔𝕭𝖆𝖈𝖐𝖀𝖕_𝕻7⃣𝕬𝖓𝖌_🇮🇩0⃣3⃣,P7Ang_TBO,"Danau Kerinci, Indonesia",2021-12-16 03:06:08+00:00,Twitter for Android,"3⃣8⃣🔊___3 Usulan KPK Perkuat Pemberantasan Korupsi Global
 Ayo Disiplin Prokes

https://t.co/08LHRq4fQ5"
1471315669341802501,2452131758,georgius soetjipto s,georgiussoetjip,,2021-12-16 03:06:05+00:00,Twitter Web App,"RT @renandabachtar: Makin Meluas, Senator DPD Hingga Ketua KPK Tuntut Presidential Threshold 0 Persen  https://t.co/iruPhBL8t4"
1471315665571123202,1026619747,BL4ck M4mbA,Juragancakwe,,2021-12-16 03:06:05+00:00,Twitter Web App,"pantes deh, dah jelas sejelas2 nya, @KPK_RI, @aniesbaswedan aman sentosa...sudah tipis harapan beres Korupsi di DKI… https://t.co/rdaTRG7Ufl"
1471315573241905156,1167024963976454145,Lukman #AntiPKI,Lukman79768547,Jakarta,2021-12-16 03:05:43+00:00,Twitter for iPad,"RT @Mdy_Asmara1701: Yang setuju #Tolak_PresidentialThreshold yuk terus gaungkan💪

Setuju KPK, @Official_PAN Nilai Presidential Threshold Ha…"
1471315542300528641,1284514963843723264,Heri Santoso,HeriSan060479,,2021-12-16 03:05:35+00:00,Twitter for Android,@GarengHallu @KPK_RI ga ada nyali.. 👎👎👎👎👎👎👎👎
1471315488487604225,1456367529824161792,soegeng,soegengjwahaiy,,2021-12-16 03:05:22+00:00,Twitter for Android,@FerdinandHaean3 @KPK_RI adu abab tapi qok sampek sqiyan T...........................????????????????????????????
1471315351145091074,107352714,i,ilham_mntq,Sukabumi,2021-12-16 03:04:50+00:00,Twitter Web App,"RT @Dandhy_Laksono: Dari yang tersisa seperti Bansos pun, dikorupsi.

Dari pemberantas korupsi yang tersisa seperti KPK pun, dilucuti."
1471315318790230019,1281852479093633025,Melly Liawati,MellyLiawati,,2021-12-16 03:04:42+00:00,Twitter for Android,"@Fer_78748 Pantes KPK mandeg,dari awal sdh curiga..lebih baik ganti,,jangan tunggu KPK banyak kasus mangkrak spt hambalang.."
1471315296929546240,1304768521763602433,Komang Suastika,KomangSuastik16,,2021-12-16 03:04:37+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471315197063163906,1463532276285726731,kian santang,kiansan84154596,,2021-12-16 03:04:13+00:00,Twitter for Android,@KPK_RI Yg bangga di indonesia korupsi menjamur dan yg kakap ngga tersentuh. Ada pepatah semut di sebrang lautan ke… https://t.co/mUceD4Nzz6
1471315191455387655,60512068,tjahjadi,tjahtngina,Kota Tangerang - Indonesia. ,2021-12-16 03:04:12+00:00,Twitter for Android,"RT @yarachantique: Jd paham deh..
Kmana arah hati Ketua KPK Firli Bahuri berlabuh..

😏 https://t.co/wtbEWIKWfa"
1471315150841921536,1147145706395725824,@visitortwt,visitortwt1,"DKI Jakarta, Indonesia",2021-12-16 03:04:02+00:00,Twitter for Android,"RT @yarachantique: Jd paham deh..
Kmana arah hati Ketua KPK Firli Bahuri berlabuh..

😏 https://t.co/wtbEWIKWfa"
1471315149499736066,714475190911041537,kristiono,nfnkristiono,,2021-12-16 03:04:02+00:00,Twitter Web App,@FerdinandHaean3 @KPK_RI Masak AB aja yang harus dipenjara?
1471315137730473985,23278002,name is,chentshinoda,Underground Red Ocean,2021-12-16 03:03:59+00:00,Twitter Web App,"RT @Dandhy_Laksono: Dari yang tersisa seperti Bansos pun, dikorupsi.

Dari pemberantas korupsi yang tersisa seperti KPK pun, dilucuti."
1471315108265541632,1446306247511212035,Rustandi Sakti5660,AcatSakti,,2021-12-16 03:03:52+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471315027579707395,821859629034409985,Kakek Satire,KakekHalal,Militan Ganjar,2021-12-16 03:03:32+00:00,Twitter for Android,"RT @yarachantique: Jd paham deh..
Kmana arah hati Ketua KPK Firli Bahuri berlabuh..

😏 https://t.co/wtbEWIKWfa"
1471314997410033665,1437202783162093568,AntiKODOK,KodokAnti,,2021-12-16 03:03:25+00:00,Twitter for Android,@FerdinandHaean3 @KPK_RI nafsu banget https://t.co/Z6MkOVJR83
1471314961020243968,719694214066339841,suarajemaat,suarajemaat,,2021-12-16 03:03:17+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471314958793150464,1236558454229045248,Heru Hasnul,heru_hasnul,,2021-12-16 03:03:16+00:00,Twitter for Android,"@Fer_78748 Sdh habis harapan ke @KPK_RI 
Wajar DKI bisa bom bastis menghabiskan Anggaran tanpa berani mrk sentuh"
1471314893684895746,1429368421934780416,Crespo,Crespo04946885,,2021-12-16 03:03:01+00:00,Twitter for Android,@GarengHallu Dan @KPK_RI diam ja ? Atah perlu pegawai2 @KPK_RI kita bubarkan ?
1471314885204004864,404583492,Gog,Frmnbgs,Between Sleep and Awake,2021-12-16 03:02:58+00:00,Twitter for Android,"RT @Dandhy_Laksono: Dari yang tersisa seperti Bansos pun, dikorupsi.

Dari pemberantas korupsi yang tersisa seperti KPK pun, dilucuti."
1471314856280092672,978238344,Thea.M.Effendy,thea_effendy,Jakarta-Selatan,2021-12-16 03:02:52+00:00,Twitter for Android,"RT @petanielegan: Menolak lupa, tuntaskan dab! @KPK_RI 
#KPKPeriksaLuhutErick @prima_or_id https://t.co/Cj8YAhBX4g"
1471314730417475587,1442728847707828231,Rizal,SaheerKahn,,2021-12-16 03:02:22+00:00,Twitter for Android,"@FerdinandHaean3 @KPK_RI Sumur serapan 60 meter gmn bro? Blm beres skrng bahas Formula E,rakyat mana yg muak? Paling juga bisa terhitung 🤣🤣🤣"
1471314631268335616,1275390264903823360,⛔𝕭𝖆𝖈𝖐𝖀𝖕_𝕻7⃣𝕬𝖓𝖌_🇮🇩0⃣2⃣,P7Ang_JMB,"Danau Kerinci, Indonesia",2021-12-16 03:01:58+00:00,Twitter for Android,"2⃣6⃣🔊_3 Usulan KPK Perkuat Pemberantasan Korupsi Global
 Ayo Disiplin Prokes

https://t.co/RP5SsWhLbk"
1471314626147065856,159919812,Dandhy Laksono,Dandhy_Laksono,,2021-12-16 03:01:57+00:00,Twitter for Android,"Dari yang tersisa seperti Bansos pun, dikorupsi.

Dari pemberantas korupsi yang tersisa seperti KPK pun, dilucuti. https://t.co/BpbFbsi5As"
1471314610087071745,1438878082308337668,Agustinus Suranto,AgustinusSuran1,,2021-12-16 03:01:53+00:00,Twitter for Android,@bungfrankz ADA SYARATNYA...PAKAI BAJU ORANGE KPK DULU..!!! HATI HATI WAN GOT..KUTUKAN AHOK MASIH BERLAKU...LOE UDA… https://t.co/pRdqCczAR2
1471314371624071168,1330026223926329344,Anjay,kadrunpalsu,Indonesia,2021-12-16 03:00:56+00:00,Twitter for Android,Sebaiknya pak firli mengundurkan diri saja dari KPK kalau mau berpolitik........ https://t.co/9OpeLupAOA
1471314316968140800,1437388088838213633,bakul bakpao,RomuziJ,"Kota Pekalongan, Jawa Tengah",2021-12-16 03:00:43+00:00,Twitter for Android,"@tri_suharjanto @FerdinandHaean3 @KPK_RI Dulu masih di jalan yg sesat bro.,."
